Date,Scenario,CAE,SKU
9/19/2020,ACTUALS,Wang,8Y1749      
9/28/2020,ACTUALS,Smith,YU3661      
9/28/2020,ACTUALS,Smith,YU3661      
9/28/2020,ACTUALS,Wang,RD1460      
9/28/2020,ACTUALS,Wang,RD1460      
9/28/2020,ACTUALS,Wang,RD1460      
9/28/2020,ACTUALS,Wang,RD1460      
9/28/2020,ACTUALS,Wang,RD1460      
9/28/2020,ACTUALS,Wang,RD1460      
9/28/2020,ACTUALS,Wang,RD1460      
9/28/2020,ACTUALS,Garcia,8K1421      
9/28/2020,ACTUALS,Garcia,YU3661      
9/28/2020,ACTUALS,Garcia,YU3661      
9/28/2020,ACTUALS,Murphy,9X4081      
9/28/2020,ACTUALS,Garcia,RD1460      
9/28/2020,ACTUALS,Murphy,RD1459      
9/28/2020,ACTUALS,Ianova,RD1460      
9/28/2020,ACTUALS,Ianova,RD1460      
9/28/2020,ACTUALS,Murphy,ZH1618      
9/28/2020,ACTUALS,Ianova,4J6216      
9/28/2020,ACTUALS,Ianova,8K1421      
9/28/2020,ACTUALS,Ianova,8K1421      
9/28/2020,ACTUALS,Murphy,YU3661      
9/28/2020,ACTUALS,Murphy,YU3661      
9/28/2020,ACTUALS,Murphy,YU3661      
9/28/2020,ACTUALS,Murphy,YU3661      
9/28/2020,ACTUALS,Wang,RD1460      
9/28/2020,ACTUALS,Smith,RD1459      
9/28/2020,ACTUALS,Smith,RD1459      
9/28/2020,ACTUALS,Smith,RD1459      
9/28/2020,ACTUALS,Ianova,RD1459      
9/28/2020,ACTUALS,Smith,ZH1618      
9/28/2020,ACTUALS,Smith,YU3661      
9/28/2020,ACTUALS,Smith,YU3661      
9/28/2020,ACTUALS,Smith,YU3661      
9/28/2020,ACTUALS,Smith,YU3661      
9/28/2020,ACTUALS,Smith,YU3661      
9/28/2020,ACTUALS,Smith,8X7230      
9/28/2020,ACTUALS,Smith,8K1221      
9/28/2020,ACTUALS,Smith,RP6696      
9/28/2020,ACTUALS,Smith,RP6696      
9/28/2020,ACTUALS,Smith,RP6696      
9/28/2020,ACTUALS,Wang,YZ3602      
9/28/2020,ACTUALS,Wang,2JQ956      
9/28/2020,ACTUALS,Wang,YZ3604      
9/28/2020,ACTUALS,Wang,RD1460      
9/28/2020,ACTUALS,Wang,YU3661      
9/28/2020,ACTUALS,Wang,YU3661      
9/28/2020,ACTUALS,Wang,3F1612      
9/28/2020,ACTUALS,Murphy,RD1460      
9/28/2020,ACTUALS,Murphy,RD1460      
9/28/2020,ACTUALS,Murphy,8X7065      
9/28/2020,ACTUALS,Murphy,YU3661      
9/28/2020,ACTUALS,Murphy,YU3661      
9/28/2020,ACTUALS,Murphy,YU3661      
9/28/2020,ACTUALS,Murphy,YU3661      
9/28/2020,ACTUALS,Murphy,YU3661      
9/28/2020,ACTUALS,Murphy,YU3661      
9/28/2020,ACTUALS,Murphy,YU3661      
9/28/2020,ACTUALS,Garcia,2MG251      
9/28/2020,ACTUALS,Garcia,2MG251      
9/28/2020,ACTUALS,Garcia,2MG251      
9/28/2020,ACTUALS,Garcia,2MG251      
9/28/2020,ACTUALS,Garcia,2MG251      
9/28/2020,ACTUALS,Garcia,2MG251      
9/28/2020,ACTUALS,Garcia,2MG251      
9/28/2020,ACTUALS,Garcia,2MG251      
9/28/2020,ACTUALS,Garcia,2MG251      
9/28/2020,ACTUALS,Garcia,2MG251      
9/28/2020,ACTUALS,Garcia,2MG251      
9/28/2020,ACTUALS,Garcia,2MG251      
9/28/2020,ACTUALS,Garcia,2MG251      
9/28/2020,ACTUALS,Garcia,2MG251      
9/28/2020,ACTUALS,Garcia,2MG251      
9/28/2020,ACTUALS,Garcia,2MG251      
9/28/2020,ACTUALS,Garcia,2MG251      
9/28/2020,ACTUALS,Garcia,2MG251      
9/28/2020,ACTUALS,Garcia,2MG251      
9/28/2020,ACTUALS,Garcia,2MG251      
9/28/2020,ACTUALS,Garcia,2MG251      
9/28/2020,ACTUALS,Garcia,2MG252      
9/28/2020,ACTUALS,Garcia,2MG252      
9/28/2020,ACTUALS,Garcia,2MG252      
9/28/2020,ACTUALS,Garcia,2MG252      
9/28/2020,ACTUALS,Garcia,2MG254      
9/28/2020,ACTUALS,Garcia,2MG254      
9/28/2020,ACTUALS,Garcia,2MG254      
9/28/2020,ACTUALS,Garcia,2MG254      
9/28/2020,ACTUALS,Garcia,2MG254      
9/28/2020,ACTUALS,Garcia,2MG254      
9/28/2020,ACTUALS,Garcia,2MG254      
9/28/2020,ACTUALS,Garcia,2MG254      
9/28/2020,ACTUALS,Garcia,2MG254      
9/28/2020,ACTUALS,Garcia,2MG254      
9/28/2020,ACTUALS,Garcia,2MG254      
9/28/2020,ACTUALS,Garcia,2MG254      
9/28/2020,ACTUALS,Garcia,2MG254      
9/28/2020,ACTUALS,Garcia,2MG254      
9/28/2020,ACTUALS,Garcia,2MG254      
9/28/2020,ACTUALS,Garcia,2MG254      
9/28/2020,ACTUALS,Garcia,2MG254      
9/28/2020,ACTUALS,Garcia,3AU874      
9/28/2020,ACTUALS,Garcia,3AU874      
9/28/2020,ACTUALS,Garcia,3AU874      
9/28/2020,ACTUALS,Garcia,3AU874      
9/28/2020,ACTUALS,Garcia,3AU874      
9/28/2020,ACTUALS,Garcia,3AU874      
9/28/2020,ACTUALS,Garcia,3AU874      
9/28/2020,ACTUALS,Garcia,3AU874      
9/28/2020,ACTUALS,Garcia,3AU874      
9/28/2020,ACTUALS,Garcia,3AU874      
9/28/2020,ACTUALS,Garcia,3AU874      
9/28/2020,ACTUALS,Garcia,3AU874      
9/28/2020,ACTUALS,Garcia,3AU874      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU875      
9/28/2020,ACTUALS,Garcia,3AU876      
9/28/2020,ACTUALS,Garcia,3AU876      
9/28/2020,ACTUALS,Garcia,3AU876      
9/28/2020,ACTUALS,Garcia,3AU876      
9/28/2020,ACTUALS,Garcia,3AU876      
9/28/2020,ACTUALS,Garcia,3AU876      
9/28/2020,ACTUALS,Garcia,3AU876      
9/28/2020,ACTUALS,Garcia,3AU876      
9/28/2020,ACTUALS,Garcia,3AU876      
9/28/2020,ACTUALS,Garcia,3AU876      
9/28/2020,ACTUALS,Garcia,3AU876      
9/28/2020,ACTUALS,Garcia,3AU876      
9/28/2020,ACTUALS,Garcia,3AU876      
9/28/2020,ACTUALS,Garcia,3AU876      
9/28/2020,ACTUALS,Garcia,3AU876      
9/28/2020,ACTUALS,Garcia,YU3661      
9/28/2020,ACTUALS,Garcia,RD1460      
9/28/2020,ACTUALS,Garcia,RD1462      
9/27/2020,ACTUALS,Wang,2Z4433      
9/27/2020,ACTUALS,Wang,RP6696      
9/27/2020,ACTUALS,Wang,ZH1618      
9/27/2020,ACTUALS,Garcia,ZH1618      
9/27/2020,ACTUALS,Garcia,ZH1618      
9/27/2020,ACTUALS,Wang,ZH1618      
9/27/2020,ACTUALS,Ianova,ZH1618      
9/27/2020,ACTUALS,Ianova,RD1460      
9/27/2020,ACTUALS,Ianova,RD1460      
9/27/2020,ACTUALS,Ianova,RD1460      
9/27/2020,ACTUALS,Murphy,ZH1618      
9/27/2020,ACTUALS,Murphy,ZH1618      
9/27/2020,ACTUALS,Murphy,RD1460      
9/27/2020,ACTUALS,Ianova,ZH1618      
9/27/2020,ACTUALS,Ianova,YZ3604      
9/27/2020,ACTUALS,Ianova,RD1459      
9/27/2020,ACTUALS,Smith,ZH1618      
9/27/2020,ACTUALS,Smith,ZH1618      
9/27/2020,ACTUALS,Ianova,ZH1618      
9/27/2020,ACTUALS,Smith,ZH1618      
9/27/2020,ACTUALS,Smith,ZH1618      
9/27/2020,ACTUALS,Smith,ZH1618      
9/27/2020,ACTUALS,Ianova,UV4978      
9/27/2020,ACTUALS,Smith,ZH1618      
9/27/2020,ACTUALS,Smith,RD1460      
9/27/2020,ACTUALS,Smith,ZH1618      
9/27/2020,ACTUALS,Smith,RD1460      
9/27/2020,ACTUALS,Smith,ZH1618      
9/27/2020,ACTUALS,Smith,ZH1618      
9/27/2020,ACTUALS,Wang,ZH1618      
9/27/2020,ACTUALS,Wang,ZH1618      
9/27/2020,ACTUALS,Wang,ZH1618      
9/27/2020,ACTUALS,Wang,ZH1618      
9/27/2020,ACTUALS,Wang,ZH1618      
9/27/2020,ACTUALS,Wang,ZH1618      
9/27/2020,ACTUALS,Wang,ZH1618      
9/27/2020,ACTUALS,Wang,8Y1747      
9/27/2020,ACTUALS,Wang,ZH1618      
9/27/2020,ACTUALS,Murphy,RD1459      
9/27/2020,ACTUALS,Murphy,ZH1618      
9/27/2020,ACTUALS,Murphy,ZH1618      
9/27/2020,ACTUALS,Murphy,ZH1618      
9/27/2020,ACTUALS,Murphy,UV4978      
9/27/2020,ACTUALS,Murphy,ZH1618      
9/27/2020,ACTUALS,Murphy,RD1460      
9/27/2020,ACTUALS,Murphy,ZH1618      
9/27/2020,ACTUALS,Murphy,ZH1618      
9/27/2020,ACTUALS,Murphy,8H0805      
9/27/2020,ACTUALS,Murphy,RD1460      
9/27/2020,ACTUALS,Murphy,ZH1618      
9/27/2020,ACTUALS,Murphy,TE1606      
9/27/2020,ACTUALS,Murphy,ZH1618      
9/27/2020,ACTUALS,Murphy,ZH1618      
9/27/2020,ACTUALS,Garcia,8Y1750      
9/27/2020,ACTUALS,Garcia,8K1421      
9/27/2020,ACTUALS,Garcia,ZH1618      
9/26/2020,ACTUALS,Garcia,RD1460      
9/26/2020,ACTUALS,Wang,YZ3602      
9/26/2020,ACTUALS,Wang,RD1460      
9/26/2020,ACTUALS,Wang,RD1460      
9/26/2020,ACTUALS,Wang,RD1460      
9/26/2020,ACTUALS,Garcia,ZH1618      
9/26/2020,ACTUALS,Garcia,8J4958      
9/26/2020,ACTUALS,Garcia,8J3465      
9/26/2020,ACTUALS,Garcia,RD1460      
9/26/2020,ACTUALS,Ianova,RD1460      
9/26/2020,ACTUALS,Ianova,RD1460      
9/26/2020,ACTUALS,Ianova,2JP781      
9/26/2020,ACTUALS,Murphy,RD1460      
9/26/2020,ACTUALS,Ianova,RD1460      
9/26/2020,ACTUALS,Garcia,RD1460      
9/26/2020,ACTUALS,Smith,RD1459      
9/26/2020,ACTUALS,Smith,RD1460      
9/26/2020,ACTUALS,Ianova,RD1460      
9/26/2020,ACTUALS,Smith,RD1460      
9/26/2020,ACTUALS,Smith,RD1461      
9/26/2020,ACTUALS,Smith,RD1462      
9/26/2020,ACTUALS,Smith,RD1462      
9/26/2020,ACTUALS,Ianova,9X4081      
9/26/2020,ACTUALS,Smith,3N1603      
9/26/2020,ACTUALS,Smith,3N1608      
9/26/2020,ACTUALS,Smith,3N1609      
9/26/2020,ACTUALS,Smith,3N1610      
9/26/2020,ACTUALS,Smith,3N1612      
9/26/2020,ACTUALS,Smith,3N1613      
9/26/2020,ACTUALS,Smith,3N1614      
9/26/2020,ACTUALS,Smith,3N1620      
9/26/2020,ACTUALS,Smith,3N1622      
9/26/2020,ACTUALS,Wang,RD1460      
9/26/2020,ACTUALS,Wang,RD1460      
9/26/2020,ACTUALS,Murphy,ZH1618      
9/26/2020,ACTUALS,Murphy,7M6081      
9/26/2020,ACTUALS,Murphy,7M6081      
9/26/2020,ACTUALS,Murphy,7M6081      
9/26/2020,ACTUALS,Murphy,RD1460      
9/26/2020,ACTUALS,Murphy,2GH861      
9/26/2020,ACTUALS,Murphy,8Z3518      
9/26/2020,ACTUALS,Murphy,RD1460      
9/26/2020,ACTUALS,Garcia,2JP615      
9/26/2020,ACTUALS,Garcia,2JP615      
9/26/2020,ACTUALS,Garcia,8K1421      
9/26/2020,ACTUALS,Garcia,8X7230      
9/26/2020,ACTUALS,Garcia,YZ3602      
9/26/2020,ACTUALS,Garcia,8K1421      
9/26/2020,ACTUALS,Garcia,8K1421      
9/25/2020,ACTUALS,Smith,ZH1618      
9/25/2020,ACTUALS,Wang,ZH1618      
9/25/2020,ACTUALS,Wang,ZH1618      
9/25/2020,ACTUALS,Wang,RD1460      
9/25/2020,ACTUALS,Wang,ZH1618      
9/25/2020,ACTUALS,Wang,ZH1618      
9/25/2020,ACTUALS,Wang,ZH1618      
9/25/2020,ACTUALS,Wang,ZH1618      
9/25/2020,ACTUALS,Wang,ZH1618      
9/25/2020,ACTUALS,Wang,RD1460      
9/25/2020,ACTUALS,Garcia,7M6081      
9/25/2020,ACTUALS,Garcia,ZH1618      
9/25/2020,ACTUALS,Garcia,ZH1618      
9/25/2020,ACTUALS,Garcia,ZH1618      
9/25/2020,ACTUALS,Garcia,ZH1618      
9/25/2020,ACTUALS,Ianova,RD1462      
9/25/2020,ACTUALS,Ianova,ZH1618      
9/25/2020,ACTUALS,Murphy,ZH1618      
9/25/2020,ACTUALS,Ianova,ZH1618      
9/25/2020,ACTUALS,Ianova,ZH1618      
9/25/2020,ACTUALS,Murphy,RD1460      
9/25/2020,ACTUALS,Ianova,8K1421      
9/25/2020,ACTUALS,Ianova,RD1460      
9/25/2020,ACTUALS,Ianova,RD1460      
9/25/2020,ACTUALS,Ianova,RD1460      
9/25/2020,ACTUALS,Ianova,RD1460      
9/25/2020,ACTUALS,Ianova,RD1460      
9/25/2020,ACTUALS,Murphy,ZH1618      
9/25/2020,ACTUALS,Murphy,RD1459      
9/25/2020,ACTUALS,Ianova,ZH1618      
9/25/2020,ACTUALS,Murphy,ZH1618      
9/25/2020,ACTUALS,Ianova,ZH1618      
9/25/2020,ACTUALS,Murphy,ZH1618      
9/25/2020,ACTUALS,Smith,RP6696      
9/25/2020,ACTUALS,Smith,ZH1618      
9/25/2020,ACTUALS,Smith,ZH1618      
9/25/2020,ACTUALS,Ianova,ZH1618      
9/25/2020,ACTUALS,Ianova,ZH1618      
9/25/2020,ACTUALS,Smith,ZH1618      
9/25/2020,ACTUALS,Smith,RD1459      
9/25/2020,ACTUALS,Garcia,RD1460      
9/25/2020,ACTUALS,Garcia,ZH1618      
9/25/2020,ACTUALS,Smith,ZH1618      
9/25/2020,ACTUALS,Smith,RD1459      
9/25/2020,ACTUALS,Smith,ZH1618      
9/25/2020,ACTUALS,Smith,ZH1618      
9/25/2020,ACTUALS,Ianova,ZH1618      
9/25/2020,ACTUALS,Ianova,RD1460      
9/25/2020,ACTUALS,Ianova,RD1460      
9/25/2020,ACTUALS,Ianova,RD1460      
9/25/2020,ACTUALS,Ianova,RD1460      
9/25/2020,ACTUALS,Ianova,RD1460      
9/25/2020,ACTUALS,Ianova,RD1460      
9/25/2020,ACTUALS,Ianova,ZH1618      
9/25/2020,ACTUALS,Smith,ZH1618      
9/25/2020,ACTUALS,Smith,ZH1618      
9/25/2020,ACTUALS,Ianova,ZH1618      
9/25/2020,ACTUALS,Ianova,ZH1618      
9/25/2020,ACTUALS,Garcia,ZH1618      
9/25/2020,ACTUALS,Ianova,2JP781      
9/25/2020,ACTUALS,Ianova,RD1459      
9/25/2020,ACTUALS,Ianova,RD1462      
9/25/2020,ACTUALS,Smith,ZH1618      
9/25/2020,ACTUALS,Wang,ZH1618      
9/25/2020,ACTUALS,Wang,ZH1618      
9/25/2020,ACTUALS,Wang,ZH1618      
9/25/2020,ACTUALS,Murphy,ZH1618      
9/25/2020,ACTUALS,Murphy,RD1459      
9/25/2020,ACTUALS,Murphy,ZH1618      
9/25/2020,ACTUALS,Murphy,ZH1618      
9/25/2020,ACTUALS,Murphy,ZH1618      
9/25/2020,ACTUALS,Murphy,RD1459      
9/25/2020,ACTUALS,Murphy,RD1459      
9/25/2020,ACTUALS,Murphy,RD1459      
9/25/2020,ACTUALS,Murphy,RD1459      
9/25/2020,ACTUALS,Murphy,RD1459      
9/25/2020,ACTUALS,Murphy,ZH1618      
9/25/2020,ACTUALS,Murphy,8K1421      
9/25/2020,ACTUALS,Murphy,ZH1618      
9/25/2020,ACTUALS,Murphy,ZH1618      
9/25/2020,ACTUALS,Murphy,ZH1618      
9/25/2020,ACTUALS,Murphy,ZH1618      
9/25/2020,ACTUALS,Murphy,ZH1618      
9/25/2020,ACTUALS,Murphy,ZH1618      
9/25/2020,ACTUALS,Murphy,ZH1618      
9/25/2020,ACTUALS,Murphy,ZH1618      
9/25/2020,ACTUALS,Murphy,2GH861      
9/25/2020,ACTUALS,Garcia,RD1459      
9/25/2020,ACTUALS,Garcia,ZH1618      
9/25/2020,ACTUALS,Garcia,ZH1618      
9/25/2020,ACTUALS,Garcia,ZH1618      
9/25/2020,ACTUALS,Garcia,ZH1618      
9/25/2020,ACTUALS,Garcia,8K1421      
9/25/2020,ACTUALS,Garcia,1FA058      
9/24/2020,ACTUALS,Wang,8X7229      
9/24/2020,ACTUALS,Wang,RP6696      
9/24/2020,ACTUALS,Garcia,7M6081      
9/24/2020,ACTUALS,Wang,2JP781      
9/24/2020,ACTUALS,Murphy,RD1459      
9/24/2020,ACTUALS,Ianova,3N1603      
9/24/2020,ACTUALS,Ianova,3N1603      
9/24/2020,ACTUALS,Murphy,8K1421      
9/24/2020,ACTUALS,Garcia,7M4500      
9/21/2020,ACTUALS,Smith,YU3661      
9/21/2020,ACTUALS,Smith,YU3661      
9/21/2020,ACTUALS,Wang,ZH1618      
9/21/2020,ACTUALS,Wang,ZH1618      
9/21/2020,ACTUALS,Wang,YZ3602      
9/21/2020,ACTUALS,Wang,ZH1618      
9/21/2020,ACTUALS,Wang,ZH1618      
9/21/2020,ACTUALS,Wang,ZH1618      
9/21/2020,ACTUALS,Wang,8X7229      
9/21/2020,ACTUALS,Wang,ZH1618      
9/21/2020,ACTUALS,Wang,ZH1618      
9/21/2020,ACTUALS,Wang,RD1460      
9/21/2020,ACTUALS,Wang,RD1460      
9/21/2020,ACTUALS,Wang,RD1460      
9/21/2020,ACTUALS,Wang,RD1460      
9/21/2020,ACTUALS,Wang,RD1460      
9/21/2020,ACTUALS,Wang,RD1460      
9/21/2020,ACTUALS,Wang,RD1460      
9/21/2020,ACTUALS,Wang,RD1460      
9/21/2020,ACTUALS,Wang,RD1460      
9/21/2020,ACTUALS,Wang,RD1460      
9/21/2020,ACTUALS,Wang,RD1460      
9/21/2020,ACTUALS,Wang,RD1460      
9/21/2020,ACTUALS,Wang,RD1460      
9/21/2020,ACTUALS,Wang,RD1460      
9/21/2020,ACTUALS,Wang,RD1460      
9/21/2020,ACTUALS,Wang,RD1460      
9/21/2020,ACTUALS,Wang,3N1608      
9/21/2020,ACTUALS,Wang,9U7528      
9/21/2020,ACTUALS,Garcia,YU3661      
9/21/2020,ACTUALS,Garcia,YU3661      
9/21/2020,ACTUALS,Wang,ZH1618      
9/21/2020,ACTUALS,Garcia,ZH1618      
9/21/2020,ACTUALS,Garcia,ZH1618      
9/21/2020,ACTUALS,Garcia,ZH1618      
9/21/2020,ACTUALS,Garcia,ZH1618      
9/21/2020,ACTUALS,Garcia,ZH1618      
9/21/2020,ACTUALS,Murphy,ZH1618      
9/21/2020,ACTUALS,Ianova,RD1460      
9/21/2020,ACTUALS,Ianova,ZH1618      
9/21/2020,ACTUALS,Ianova,1FB283      
9/21/2020,ACTUALS,Ianova,1FB285      
9/21/2020,ACTUALS,Murphy,RD1460      
9/21/2020,ACTUALS,Ianova,ZH1618      
9/21/2020,ACTUALS,Murphy,YU3661      
9/21/2020,ACTUALS,Ianova,ZH1618      
9/21/2020,ACTUALS,Murphy,YU3661      
9/21/2020,ACTUALS,Murphy,YU3661      
9/21/2020,ACTUALS,Murphy,YU3661      
9/21/2020,ACTUALS,Murphy,YU3661      
9/21/2020,ACTUALS,Smith,RD1459      
9/21/2020,ACTUALS,Smith,RD1459      
9/21/2020,ACTUALS,Smith,RD1460      
9/21/2020,ACTUALS,Smith,ZH1618      
9/21/2020,ACTUALS,Ianova,RD1460      
9/21/2020,ACTUALS,Smith,3N1603      
9/21/2020,ACTUALS,Smith,3N1610      
9/21/2020,ACTUALS,Smith,3N1612      
9/21/2020,ACTUALS,Smith,3N1613      
9/21/2020,ACTUALS,Smith,3N1620      
9/21/2020,ACTUALS,Smith,9U7528      
9/21/2020,ACTUALS,Smith,YU3661      
9/21/2020,ACTUALS,Smith,YU3661      
9/21/2020,ACTUALS,Smith,YU3661      
9/21/2020,ACTUALS,Smith,YU3661      
9/21/2020,ACTUALS,Murphy,ZH1618      
9/21/2020,ACTUALS,Smith,ZH1618      
9/21/2020,ACTUALS,Smith,ZH1618      
9/21/2020,ACTUALS,Smith,ZH1618      
9/21/2020,ACTUALS,Smith,ZH1618      
9/21/2020,ACTUALS,Garcia,8J5628      
9/21/2020,ACTUALS,Garcia,8Y1750      
9/21/2020,ACTUALS,Smith,ZH1618      
9/21/2020,ACTUALS,Smith,ZH1618      
9/21/2020,ACTUALS,Wang,YU3661      
9/21/2020,ACTUALS,Wang,YU3661      
9/21/2020,ACTUALS,Murphy,RD1460      
9/21/2020,ACTUALS,Murphy,RD1460      
9/21/2020,ACTUALS,Murphy,YU3661      
9/21/2020,ACTUALS,Murphy,ZH1618      
9/21/2020,ACTUALS,Murphy,ZH1618      
9/21/2020,ACTUALS,Murphy,ZH1618      
9/21/2020,ACTUALS,Murphy,YU3661      
9/21/2020,ACTUALS,Murphy,YU3661      
9/21/2020,ACTUALS,Murphy,YU3661      
9/21/2020,ACTUALS,Murphy,RD1460      
9/21/2020,ACTUALS,Garcia,3J1811      
9/21/2020,ACTUALS,Garcia,ZH1618      
9/21/2020,ACTUALS,Garcia,ZH1618      
9/21/2020,ACTUALS,Garcia,2MG251      
9/21/2020,ACTUALS,Garcia,2MG251      
9/21/2020,ACTUALS,Garcia,2MG251      
9/21/2020,ACTUALS,Garcia,2MG251      
9/21/2020,ACTUALS,Garcia,2MG251      
9/21/2020,ACTUALS,Garcia,2MG251      
9/21/2020,ACTUALS,Garcia,2MG251      
9/21/2020,ACTUALS,Garcia,2MG251      
9/21/2020,ACTUALS,Garcia,2MG251      
9/21/2020,ACTUALS,Garcia,2MG251      
9/21/2020,ACTUALS,Garcia,2MG251      
9/21/2020,ACTUALS,Garcia,2MG251      
9/21/2020,ACTUALS,Garcia,2MG251      
9/21/2020,ACTUALS,Garcia,2MG251      
9/21/2020,ACTUALS,Garcia,2MG251      
9/21/2020,ACTUALS,Garcia,2MG251      
9/21/2020,ACTUALS,Garcia,2MG251      
9/21/2020,ACTUALS,Garcia,2MG251      
9/21/2020,ACTUALS,Garcia,2MG251      
9/21/2020,ACTUALS,Garcia,2MG252      
9/21/2020,ACTUALS,Garcia,2MG252      
9/21/2020,ACTUALS,Garcia,2MG252      
9/21/2020,ACTUALS,Garcia,2MG254      
9/21/2020,ACTUALS,Garcia,2MG254      
9/21/2020,ACTUALS,Garcia,2MG254      
9/21/2020,ACTUALS,Garcia,2MG254      
9/21/2020,ACTUALS,Garcia,3AU874      
9/21/2020,ACTUALS,Garcia,3AU874      
9/21/2020,ACTUALS,Garcia,3AU874      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU875      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
9/21/2020,ACTUALS,Garcia,3AU876      
